724;168;42;62;SENDEN;x;
725;0;45;190;BREUNA;x;
726;42;48;63;ARENSHAUSEN;x;
727;84;51;191;BARENFAHRE;x;
728;126;54;64;SCHONGAU;x;
729;168;57;192;SCHEINFELD;x;
730;0;60;65;UDER;x;
731;42;63;193;NUPSTEDT;x;
732;84;66;66;CALDEN;x;
733;126;69;194;KNORREIBE;x;
734;168;72;67;DORNIGDORF;x;
735;0;75;195;TAUBCHENSDORF;x;
736;42;78;68;EISENBEN;x;
737;84;81;196;ALLENBRUCK;x;
738;126;84;69;WINSEN;x;
739;168;87;197;KASTOF;x;
740;0;90;70;LEONBEN;x;
741;42;93;198;ISENBUTTEL;x;
742;84;96;71;FINTEL;x;
743;126;99;199;BASDAHL;x;
744;168;102;72;LUEDINGRAESCHEN;x;
745;0;105;200;CLOPPENHOLDER;x;
746;42;108;73;PINNESBERG;x;
747;84;111;201;HEILBRONN;x;
748;126;114;74;SANKT_GOAR;x;
749;168;117;202;WOUDUIN;x;
750;0;120;75;DEINSTE;x;
751;42;123;203;BOKEL;x;
752;84;126;76;HENEUBACH;x;
753;126;129;204;HEILFELD;x;
754;168;132;77;SACHSENBURG;x;
755;0;135;205;LAHNLAND;x;
756;42;138;78;WEINSEHOFEN;x;
757;84;141;206;PLETTENBORN;x;
758;126;144;79;FREINITZ;x;
759;168;147;207;LANDSTEIN;x;
760;0;150;80;DUEBENHAUSEN;x;
761;42;153;208;WARRENBURG;x;
762;84;156;81;KAMMENDUN;x;
763;126;159;209;PRITZSTOCK;x;
764;168;162;82;LEICHLINBERG;x;
765;0;165;210;MERKENDORF;x;
766;42;168;83;HOLTDORF;x;
767;84;171;211;KEHL;x;
768;126;174;84;LEONBERG;x;
769;168;177;212;BOXBERG;x;
770;0;180;85;AHLENHOF;x;
771;42;183;213;LAER;x;
772;84;186;86;TUSSENHOF;x;
773;126;189;214;BAD_HOHNE;x;
774;168;192;87;SUDERBERG;x;
775;0;195;215;ELDAGSEN;x;
776;42;198;88;SCHOPPENDORF;x;
777;84;201;216;COBURG;x;
778;126;204;89;OSTERWIECKE;x;
779;168;207;217;KUTENHOLZ;x;
780;0;210;90;VIERSEN;x;
781;42;0;218;EIBELSTADT;x;
782;84;3;91;ESENS;x;
783;126;6;219;TORGELOW;x;
784;168;9;92;MIDDENSTAG;x;
785;0;12;220;VERSMOLD;x;
786;42;15;93;KRUNSEBRUCK;x;
787;84;18;221;LENBRUCK;x;
788;126;21;94;KNITTELFELD;x;
789;168;24;222;HANAU;x;
790;0;27;95;ELSFLETH;x;
791;42;30;223;GERNSBACH;x;
792;84;33;96;HELMBRUCK;x;
793;126;36;224;GRIMMINHAGEN;x;
794;168;39;97;UNTERGARD;x;
795;0;42;225;ELZE;x;
796;42;45;98;ALZENAU;x;
797;84;48;226;MALSTEDT;x;
798;126;51;99;SOTTURM;x;
799;168;54;227;DELBERZ;x;
800;0;57;0;LUSTENZELL;x;
801;42;60;128;MITTELWIG;x;
802;84;63;1;OBENRUCK;x;
803;126;66;129;BENBORN;x;
804;168;69;2;BIESENGEISMAR;x;
805;0;72;130;BROCKEL;x;
806;42;75;3;GUTHUEGEL;x;
807;84;78;131;KUPFENGRUBE;x;
808;126;81;4;WOLFENBURG;x;
809;168;84;132;LEVUDALDORF;x;
810;0;87;5;GRUENACKEREN;x;
811;42;90;133;REGENSDORF;x;
812;84;93;6;ZUNDAP;x;
813;126;96;134;WURZEN;x;
814;168;99;7;CSENGER;x;
815;0;102;135;DOROG;x;
816;42;105;8;BOVEN;x;
817;84;108;136;PENZLIN;x;
818;126;111;9;FORT_KORVER;x;
819;168;114;137;TRILLHEIM;x;
820;0;117;10;STRUDEL;x;
821;42;120;138;SCHLOSS_LENKSTER;x;
822;84;123;11;RISTEDT;x;
823;126;126;139;WENDORF;x;
824;168;129;12;MARKDORF;x;
825;0;132;140;MIROW;x;
826;42;135;13;HALLENBERG;x;
827;84;138;141;ZWOLLEN;x;
828;126;141;14;STEINHOF;x;
829;168;144;142;SCHUTZEN;x;
830;0;147;15;GRIESRAESCHEN;x;
831;42;150;143;BRIZBAN;x;
832;84;153;16;KUKONOIS;x;
833;126;156;144;OSEL;x;
834;168;159;17;OSTWIND;x;
835;0;162;145;LEISSESTADT;x;
836;42;165;18;DASSEL;x;
837;84;168;146;SMALLHOF;x;
838;126;171;19;FELDE;x;
839;168;174;147;STENEUHEIM;x;
840;0;177;20;OHENFELS;x;
841;42;180;148;VANDENGART;x;
842;84;183;21;LUBRECHT;x;
843;126;186;149;GRENZBURG;x;
844;168;189;22;IRJISARA;x;
845;0;192;150;BOHSENFELS;x;
846;42;195;23;JEGOW;x;
847;84;198;151;VOGELSANG;x;
848;0;3;225;MIKLAVA;x;
849;126;201;24;GAUSCHDORF;x;
850;168;96;42;SCHONFELD;x;
851;84;9;226;RASTATT;x;
852;85;84;11;VOELKSILL;x;
853;127;87;139;LUSTENZIS;x;
854;169;90;12;VERBORGENBUCHT;x;
855;126;135;84;SALKALTEN;x;
856;168;138;212;DOEMITZ;x;
857;0;141;85;PEINE;x;
858;42;144;213;QUICKBORN;x;
859;84;147;86;ROSSIN;x;
860;126;150;214;BIRKEWIESE;x;
861;168;153;87;LOWITZ;x;
862;0;156;215;PLOEN;x;
863;42;159;88;FERLANGENSCHLOSSE;x;
864;84;162;216;FERLANGEN;x;
865;126;165;89;OCHSUNFURT;x;
866;168;168;217;CHENKOV;x;
867;0;171;90;ARNSLAND;x;
868;42;174;218;AUKRUG;x;
869;84;177;91;SENERUCK;x;
870;126;180;219;ZIERENHEIM;x;
871;168;183;92;OBELSTEIN;x;
872;0;186;220;PENZFIN;x;
873;42;189;93;LUSTENMARKT;x;
874;84;192;221;GMUNSILL;x;
875;126;195;94;KRAUSNICK;x;
876;168;198;222;HUVEN;x;
877;0;201;95;KUFZIS;x;
878;42;204;223;EBREICHWEG;x;
879;84;207;96;MAINBIRKSTEIN;x;
880;126;210;224;BOKENHOF;x;
881;168;0;97;GEISELRATH;x;
882;168;123;82;JEVER;x;
883;126;120;209;EBENSTATT;x;
884;126;3;154;KLENESTEIN;x;
885;84;117;81;SOKH;x;
886;168;15;227;FRIEDBERG;x;
887;1;18;0;WAHNSINNINGEN;x;
888;43;21;128;MOEDHAUS;x;
889;85;24;1;ROEZFELS;x;
890;127;27;129;MIERACH;x;
891;169;30;2;BAVARHOF;x;
892;1;33;130;DUNKELPFAD;x;
893;43;36;3;FREUDENDRUNGEN;x;
894;43;96;13;GROSSENLEIN;x;
895;127;42;4;UDERSHOFEN;x;
896;169;45;132;VORMAIFELD;x;
897;1;48;5;MOEDTEN;x;
898;43;51;133;LUSTENBIRN;x;
899;1;93;140;WERTHER;x;
900;127;57;134;RHEIDEN;x;
901;169;60;7;GOLDFOERDE;x;
902;1;63;135;HOCKIRCHFELS;x;
903;43;66;8;HELSEBACH;x;
904;85;69;136;KIENBAUM;x;
905;127;72;9;ORANIENBURG;x;
906;169;75;137;WALSHAUS;x;
907;1;78;10;HILLEBRUCK;x;
908;84;132;211;BISCHOFKREIS;x;
909;0;126;210;BENSCHEID;x;
910;42;129;83;DIETZENBERG;x;
911;0;207;25;OLDENBRUCK;x;
912;84;0;26;BATTENDORF;x;
913;126;48;34;APPERTSHOFEN;x;
914;84;45;161;KITZSTATT;x;
915;85;39;131;BLANKENFELD;x;
916;126;105;79;KLENEFELD;x;
917;42;99;78;LAHNFELD;x;
918;168;93;77;SCHROSEHEIM;x;
919;126;90;204;ULFSLAND;x;
920;85;99;141;TULKIRIVIK;x;
921;127;102;14;SKORLM;x;
922;169;105;142;ULFENNIK;x;
923;1;108;15;URGATHASTAD;x;
924;43;111;143;QUEDEFJORD;x;
925;85;114;16;SKUTTIBERG;x;
926;127;117;144;DROVANGER;x;
927;17;40;240;BIRKA;x;
928;169;120;17;MUGGELIR;x;
929;1;123;145;IYLRULVIK;x;
930;43;126;18;MOUNT_VANIR;x;
931;85;129;146;SPIRITMYRR;x;
932;127;132;19;HJERGYL;x;
933;169;132;182;NURILIVIK;x;
934;1;135;55;AARVIK;x;
935;43;138;183;SKJYLR;x;
936;42;39;68;BENIVIK;x;
937;84;42;196;HAARUVOL;x;
938;126;45;69;RAUOAMELSLOND;x;
939;168;48;197;HERITOFT;x;
940;0;51;70;SOELVESLAENGE;x;
941;42;54;198;SERGYLS;x;
942;0;54;35;TURUI;x;
943;42;18;3;NYGAVIK;x;
944;168;63;72;SKARTASUND;x;
945;0;66;200;MIDALFJORD;x;
946;42;69;73;OLRICSTAAD;x;
947;84;72;201;KIRKJA_HITI;x;
948;126;75;74;KIRKJA_VITR;x;
949;168;78;202;AR_UNHEIM;x;
950;0;81;75;ASKELLLUNDR;x;
951;42;84;203;NYVALLA;x;
952;0;96;205;ILLSKA;x;
953;84;180;56;SYKDOMVIK;x;
954;126;183;184;HERFILIGR;x;
955;126;33;159;JARLKVONBORG;x;
956;84;15;156;LAUGAR;x;
957;168;204;152;SUDERHOLM;x;
958;42;132;48;YTELIVIK;x;
959;84;135;176;EARTAHOLM;x;
960;168;171;182;STROMSTAAD;x;
961;168;141;177;STUURUMSVIK;x;
962;0;144;50;YORNSBERG;x;
963;42;147;178;ETIDSVIK;x;
964;84;150;51;SKYGGEHAUG;x;
965;126;153;179;KATIMAVIK;x;
966;168;156;52;VARNUS_TRIUMPH;x;
967;0;159;180;GEIRMUNDARVAGR;x;
968;42;162;53;NARBERG;x;
969;84;87;76;TILLBEARGA;x;
970;168;21;157;JAGERGROP;x;
971;126;90;149;HORDENSLAG;x;
972;168;108;207;ODENSDEN;x;
973;126;78;39;OFRUSTAOIR;x;
974;42;27;158;VARSUND;x;
975;126;168;54;EINARSSTAOIR;x;
976;42;210;153;DURFANG;x;
977;168;36;32;JYKALVIK;x;
978;0;39;160;THURILHEIM;x;
979;0;111;80;HRIKTE;x;
980;42;12;28;SVARDRI;x;
981;0;9;155;JOTUNIRVIK;x;
982;168;51;162;DURENHEIM;x;
983;42;114;208;KORELSBORG;x;
984;42;57;163;JAMIVIK;x;
985;84;60;36;THUNDER_PEAK;x;
986;126;63;164;TORS_HAMMER;x;
987;168;66;37;KALID;x;
988;0;69;165;HALLI;x;
989;42;72;38;ASKREVED;x;
990;84;75;166;DARLSTAAD;x;
991;42;6;98;YULIBERG;x;
992;168;81;167;SKRATTAFELL;x;
993;0;84;40;THORLIBYR;x;
994;42;87;168;SKOGARSTROND;x;
995;84;90;41;THORLAKSHEIMAR;x;
996;126;93;169;STULFRI;x;
997;126;12;99;THORKAVIK;x;
998;0;99;170;SIGISMUNDS_RISE;x;
999;42;102;43;HYTTAHOLM;x;
1000;84;105;171;GNISTVAG;x;
1001;126;108;44;VOLSBAEK;x;
1002;168;111;172;GREXRAGI;x;
1003;0;114;45;STRINDAHERAD;x;
1004;42;117;173;EYSTRIDALR;x;
1005;84;120;46;HALLGIDALR;x;
1006;126;123;174;SYREFELL;x;
1007;168;126;47;SANDFJORD;x;
1008;0;129;175;HALKILDFJORD;x;
1009;168;6;27;THJAZIVIK;x;
1010;126;18;29;YMIRALD;x;
1011;42;42;33;EINARSHOFN;x;
1012;84;57;71;ARNILSBEKKR;x;
1013;126;60;199;JORDEKBERG;x;
1014;0;24;30;VIDARHEIM;x;
1015;42;177;183;FORSOELUDALR;x;
1016;0;174;55;SKONGEN;x;
1017;84;30;31;HILDGA;x;
1018;85;54;6;BRIMNESSKOGAR;x;
1019;84;165;181;HEOROT;x;
1020;168;186;57;JAYRLSVIK;x;
1021;0;189;185;KAUGANG;x;
1022;42;192;58;TANNGNIOSTVIK;x;
1023;84;195;186;HORGARDALSA;x;
1024;126;198;59;BRAGNIR;x;
1025;168;201;187;SVINBORHOVIT;x;
1026;0;204;60;HINRIKSEN;x;
1027;42;207;188;IISGALT;x;
1028;84;210;61;SEYDHISSTADHUR;x;
1029;126;0;189;KALFAGRAFIR;x;
1030;168;3;62;ILBJORNSKALI;x;
1031;0;6;190;HILSK;x;
1032;42;9;63;FISKA;x;
1033;84;12;191;MATKUR;x;
1034;126;15;64;VIKSJOERGSBERG;x;
1035;168;18;192;SWERBORG;x;
1036;0;21;65;GOTTBORG;x;
1037;42;24;193;STAVGARD;x;
1038;84;27;66;ISKVARD;x;
1039;169;135;147;GOSLOR;x;
1040;1;138;20;TRALVIK;x;
1041;43;141;148;LOIOT;x;
1042;85;144;21;LUDKOEPING;x;
1043;127;147;149;NORSKVALD;x;
1044;169;150;22;DALALOND;x;
1045;1;153;150;HEIMSETER;x;
1046;43;156;23;TROLLBO;x;
1047;85;159;151;LADE;x;
1048;127;162;24;VOBARG;x;
1049;169;165;152;GARESETR;x;
1050;1;168;25;KEFLASTROEND;x;
1051;43;171;153;HOLMSTEINN;x;
1052;85;174;26;ULFENWYR;x;
1053;127;177;154;GOTLAND;x; 
1054;169;180;27;ARTOLDEN;x;
1055;1;183;155;GRAENNAE;x;
1056;43;186;28;JAARPEN;x;
1057;85;189;156;GHARZUM;x;
1058;127;192;29;HARTEL;x;
1059;169;195;157;RAGNA;x;
1060;1;198;30;SELTHIS_LYSK;x;
1061;43;201;158;KALTIVIK;x;
1062;85;204;31;TORUNGARD;x;
1063;127;207;159;HJYOLIVIK;x;
1064;169;210;32;HIALFISETR;x;
1065;1;0;160;THEREFELL;x;
1066;43;3;33;ARBAEJARJARHVERFI;x;
1067;85;6;161;SKRAEVOLD;x;
1068;127;9;34;GROENEVIK;x;
1069;169;12;162;GROENELVBORG;x;
1070;1;15;35;KULUM_HAUGR;x;
1071;43;18;163;ABOGIENVIK;x;
1072;85;21;36;KOLLSHAMARR;x;
1073;127;24;164;ALPTAFJROR;x;
1074;169;27;37;SNUNDIDALR;x;
1075;1;30;165;VORDHR_PASS;x;
1076;43;33;38;THAARIKLIF;x;
1077;85;36;166;STULFRISETR;x;
1078;127;39;39;ELSOS;x;
1079;169;42;167;THORSHAFN;x;
1080;1;45;40;ULMSTEADVIK;x;
1081;43;48;168;FEORDIVIK;x;
1082;85;51;41;APONNIA;x;
1083;127;54;169;HARTOLDEN;x;
1084;169;57;42;OSOMI;x;
1085;1;60;170;KOLBEINSVIK;x;
1086;43;63;43;LEBYLA;x;
1087;85;66;171;BOLENSKBORG;x;
1088;127;69;44;RUDA;x;
1089;169;72;172;STYRVIK;x;
1090;1;75;45;HEDELBORG;x;
1091;43;78;173;HCRAEUM;x;
1092;85;81;46;GAUTSDALR;x;
1093;127;84;174;CHAMON_DHAREK;x;
1094;169;87;47;UNGALYA;x;
1095;1;90;175;YURICKUM;x;
1096;43;93;48;HRAUNHOFN;x;
1097;85;96;176;INGANDKLIF;x;
1098;127;99;49;TARNSTRUP;x;
1099;169;102;177;GERDGA;x;
1100;1;105;50;HOSKULDSSTAOIR;x;
1101;43;108;178;DHZAYN;x;
1102;85;111;51;HOEZYN;x;
1103;127;114;179;FORT_KAMINSKI;x;
1104;169;117;52;FORT_STRAGHOV;x;
1105;1;120;180;HELTUM;x;
1106;43;123;53;KREPASC;x;
1107;85;126;181;THERDA;x;
1108;127;127;54;KURSON_HAUGR;x;
1109;126;30;194;KURSONS_FORGE;x;
1110;168;33;67;KURSOVIJIK;x;
1111;0;36;195;VINNSKOR;x;
1112;85;141;56;HULEBJORNVIK;x;
1113;127;144;184;STURENBORG;x;
1114;169;147;57;MARIENBURG_BAY;x;
1115;1;150;185;MANAANSPOORT_SEA;x;
1116;43;153;58;MANAANSPOORT_SEA;x;
1117;85;156;186;REIKS_MOUTH;x;
1118;127;159;59;REIKS_MOUTH;x;
1119;169;162;187;REIKS_MOUTH;x;
1120;1;165;60;MANAANS_TEETH;x;
1121;43;168;188;MANAANS_TEETH;x;
1122;85;171;61;MANAANS_TEETH;x;
1123;127;174;189;DROSSELSPULE_BAY;x;
1124;169;177;62;SALKATEN_COAST;x;
1125;1;180;190;STARIVODA_BAY;x;
1126;43;183;63;STARIVODA_BAY;x;
1127;85;186;191;KISLEV_COAST;x;
1128;127;189;64;KISLEV_COAST;x;
1129;169;192;192;FJELLSENDE_COAST;x;
1130;1;195;65;FJELLSENDE_COAST;x;
1131;43;198;193;TEETH_OF_THE_KRAKEN;x;
1132;85;201;66;TEETH_OF_THE_KRAKEN;x;
1133;127;204;194;BAY_OF_BLADES;x;
1134;169;207;67;BAY_OF_BLADES;x;
1135;1;210;195;BAY_OF_BLADES;x;
1136;43;0;68;BIRKA_BAY;x;
1137;85;3;196;SKORLM_SEA;x;
1138;127;6;69;EASTERN_SEA_OF_CLAWS;x;
1139;169;9;197;BAY_OF_FINS;x;
1140;1;12;70;BAY_OF_FINS;x;
1141;43;15;198;BAY_OF_FINS;x;
1142;85;18;71;HALKILDFJORD;x;
1143;127;21;199;HALKILDFJORD;x;
1144;169;24;72;HALKILDFJORD;x;
1145;1;27;200;HILSKFJORD;x;
1146;43;30;73;HILSKFJORD;x;
1147;85;33;201;HILSKFJORD;x;
1148;127;36;74;TAAKETSKOG_COAST;x;
1149;169;39;202;TAAKETSKOG_COAST;x;
1150;1;42;75;TAAKETSKOG_COAST;x;
1151;43;45;203;HJALTFJORD;x;
1152;85;48;76;HJALTFJORD;x;
1153;127;51;204;HJALTFJORD;x;
1154;169;54;77;HJALTFJORD;x;
1155;1;57;205;HJALTFJORD;x;
1156;43;60;78;NORMAN_COAST;x;
1157;85;63;206;NORMAN_COAST;x;
1158;127;66;79;NORMAN_COAST;x;
1159;169;69;207;LANGUILLE_BAY;x;
1160;1;72;80;NORMAN_COAST;x;
1161;43;75;208;NORMAN_COAST;x;
1162;85;78;81;NORMAN_COAST;x;
1163;127;81;209;SEA_OF_CLAWS;x;
1164;169;84;82;SEA_OF_CLAWS;x;
1165;1;87;210;SEA_OF_CLAWS;x;
1166;43;90;83;MIDDLE_SEA;x;
1167;85;93;211;MIDDLE_SEA;x;
1168;127;96;84;MIDDLE_SEA;x;
1169;169;99;212;DRAGONS_MAW;x;
1170;1;102;85;REIK_RIVER;x;
1171;43;105;213;REIK_RIVER;x;
1172;85;108;86;REIK_RIVER;x;
1173;127;111;214;REIK_RIVER;x;
1174;169;114;87;REIK_RIVER;x;
1175;1;117;215;REIK_RIVER;x;
1176;43;120;88;REIK_RIVER;x;
1177;85;123;216;REIK_RIVER;x;
1178;127;126;89;REIK_RIVER;x;
1179;169;129;217;REIK_RIVER;x;
1180;1;132;90;REIK_RIVER;x;
1181;43;135;218;REIK_RIVER;x;
1182;85;138;91;REIK_RIVER;x;
1183;127;141;219;SOLL_RIVER;x;
1184;169;144;92;AVER_RIVER;x;
1185;1;147;220;AVER_RIVER;x;
1186;43;150;93;AVER_RIVER;x;
1187;85;153;221;AVER_RIVER;x;
1188;127;156;94;STIR_RIVER;x;
1189;169;159;222;STIR_RIVER;x;
1190;1;162;95;STIR_RIVER;x;
1191;43;165;223;STIR_RIVER;x;
1192;85;168;96;STIR_RIVER;x;
1193;127;171;224;TEUFEL_RIVER;x;
1194;169;174;97;BOGEN_RIVER;x;
1195;1;177;225;TALABEC_RIVER;x;
1196;43;180;98;TALABEC_RIVER;x;
1197;85;183;226;TALABEC_RIVER;x;
1198;127;186;99;TALABEC_RIVER;x;
1199;169;189;227;TALABEC_RIVER;x;
1200;1;192;0;TALABEC_RIVER;x;
1201;43;195;128;TALABEC_RIVER;x;
1202;85;198;1;TALABEC_RIVER;x;
1203;127;201;129;DELB_RIVER;x;
1204;169;204;2;DELB_RIVER;x;
1205;1;207;130;DYPVANN_RIVER;x;
1206;43;210;3;TOBOL_RIVER;x;
1207;85;0;131;TOBOL_RIVER;x;
1208;127;3;4;TOBOL_RIVER;x;
1209;169;6;132;TOLSOL_RIVER;x;
1210;1;9;5;LYNSK_RIVER;x;
1211;43;12;133;LYNSK_RIVER;x;
1212;85;15;6;LYNSK_RIVER;x;
1213;127;18;134;LYNSK_RIVER;x;
1214;169;21;7;LYNSK_RIVER;x;
1215;1;24;135;SOUTH_LYNSK;x;
1216;43;27;8;URSKOY_RIVER;x;
1217;85;30;136;URSKOY_RIVER;x;
1218;127;33;9;URSKOY_RIVER;x;
1219;169;36;137;BLACK_WATER;x;
1220;1;39;10;BLACK_WATER;x;
1221;43;42;138;BLACK_WATER;x;
1222;85;45;11;SANNEZ_RIVER;x;
1223;127;48;139;SANNEZ_RIVER;x;
1224;169;51;12;SANNEZ_RIVER;x;
1225;1;54;140;KARAK_KADRIN;x;
1226;43;57;13;KARAK_HARKUL_ALIDUL;x;
1227;85;60;141;MINDAS_UNGOR;x;
1228;127;63;14;HILAKOR_UNGOR;x;
1229;169;66;142;KARAK_FIRULZAR;x;
1230;1;69;15;ZHUFSTROM_MINGOL;x;
1231;43;72;143;ZHUFSTROM_BARAK;x;
1232;85;75;16;YORGRIMMAR;x;
1233;127;78;144;KHAZID_URISTUM;x;
1234;169;81;17;GORM_MIN;x;
1235;1;84;145;MINGBAR_KHAZAR;x;
1236;43;87;18;AZTAK;x;
1237;85;90;146;GELT;x;
1238;127;93;19;GORF;x;
1239;169;96;147;KHAZALID_INGIKVAR;x;
1240;1;99;20;ORONIBAR;x;
1241;43;102;148;KHAZID_SORLAK;x;
1242;85;105;21;JORZIUM_UNGOL;x;
1243;127;108;149;DRON;x;
1244;169;111;22;GRUNG_ZORIZ;x;
1245;1;114;150;KHAZID_ERAKKIAL;x;
1246;43;117;23;GRUNG_TILIALDUM;x;
1247;85;120;151;KAZAD_ANG;x;
1248;127;123;24;ANGURBAZ;x;
1249;169;126;152;KARLNIR_KAZAD;x;
1250;1;129;25;ZAKTIWAZ;x;
1251;43;132;153;BATOLGAR;x;
1252;85;135;26;KHAZID_HURLIDAN;x;
1253;127;138;154;ZAKANG;x;
1254;169;141;27;KARAK_ORDAN;x;
1255;1;144;155;UNGIK;x;
1256;43;147;28;AGKORAMAZ;x;
1257;85;150;156;KARKARAZ;x;
1258;127;153;29;KARAG_KROM;x;
1259;169;156;157;KROMIZBAR;x;
1260;1;159;30;KARAK_AZGARAZ;x;
1261;43;162;158;KHAZID_UKURUM;x;
1262;85;165;31;GRUNG_EASTRUNM;x;
1263;127;168;159;TURGON;x;
1264;169;171;32;KHAZID_TURGON;x;
1265;1;174;160;OPALDRIUM;x;
1266;43;177;33;KARAK_NORN;x;
1267;85;180;161;NORNIZAR;x;
1268;127;183;34;KHAZID_GRIMAZ;x;
1269;169;186;162;KORBAL_MAGGROND;x;
1270;1;189;35;FELSITORN;x;
1271;43;192;163;GRUNG_GANDAZ;x;
1272;85;195;36;BLACKSAW;x;
1273;127;198;164;GAK;x;
1274;169;201;37;VASR;x;
1275;1;204;165;QUICKTOOTH;x;
1276;43;207;38;SDRAK;x;
1277;85;210;166;KARAK_ZIFLIN;x;
1278;127;0;39;KHAZURBAR_UNGOL;x;
1279;169;3;167;ORCHIZAR;x;
1280;1;6;40;CHASANCON;x;
1281;43;9;168;BESALOGNE;x;
1282;85;12;41;RAMSE;x;
1283;127;15;169;GALISSON;x;
1284;169;18;42;LOMEE;x;
1285;1;21;170;GRUNG_ARDZUFAK;x;
1286;43;24;43;KHAZID_ARDZUFAK;x;
1287;85;27;171;KHAZID_MORTIM;x;
1288;127;30;44;KAZAD_ELGAZUND;x;
1289;169;33;172;SKRUNDAZ;x;
1290;1;36;45;KARAK_HIRN;x;
1291;43;39;173;GRUNG_RAKAKADAN;x;
1292;85;42;46;KHAZID_VANK;x;
1293;127;45;174;KARAK_GRENTAZ;x;
1294;169;48;47;KAZAD_HRABAN;x;
1295;1;51;175;GRUNG_ONT;x;
1296;43;54;48;KAZAD_DRON;x;
1297;85;57;176;KHAZID_RUVALKBAR;x;
1298;127;60;49;KHAZID_THENG;x;
1299;169;63;177;KHAZID_SVARKUNGOR;x;
1300;1;66;50;KARAK_GANTUK;x;
1301;43;69;178;KHAZID_HEFEK;x;
1302;85;72;51;GRUNG_DRAMK;x;
1303;127;75;179;KAZAD_ZHUMGAK;x;
1304;169;78;52;KARAK_ANGAZHAR;x;
1305;1;81;180;GRUNG_TEPSKAF;x;
1306;43;84;53;KHAZID_HAFAK;x;
1307;85;87;181;KHAZID_KARNZUR;x;
1308;127;90;54;GRUNG_HURAM;x;
1309;169;93;182;SKRAKLAZ_UNGOR;x;
1310;1;96;55;GARMSBAD;x;
1311;43;99;183;KAR_MAGGRUND;x;
1312;85;102;56;KHAZID_ALDUM;x;
1313;127;105;184;KOLAZ_UNGOR;x;
1314;169;108;57;GURTHANG;x;
1315;1;111;185;KOREBARRACK;x;
1316;43;114;58;ZHUFBAR;x;
1317;85;117;186;WUTRAZ_UNGOR;x;
1318;127;120;59;GROMTHI_UNGOR;x;
1319;169;123;187;KAZAD_WERALUM;x;
1320;1;126;60;GRUNG_GUNDRIKSON;x;
1321;43;129;188;JORGRIM_KARBAR;x;
1322;85;132;61;URKANVAR;x;
1323;127;135;189;KARAK_RAZALA;x;
1324;169;138;62;GRUNG_RAZALA;x;
1325;1;141;190;TALT;x;
1326;43;144;63;NARGIL;x;
1327;85;147;191;KHAZALID_DORN;x;
1328;127;150;64;SERAKS_DRONGOL;x;
1329;169;153;192;HYFIR_NORN;x;
1330;1;156;65;ZORGRIM_URKVAR;x;
1331;43;159;193;LANDRIN_A_KLAN;x;
1332;85;162;66;ZARNOL;x;
1333;127;165;194;RUVALK_WAZZRIK;x;
1334;169;168;67;KARAK_VARN;x;
1335;1;171;195;KHAZID_ARGOL;x;
1336;43;174;68;UNTOLAZ_UNGOR;x;
1337;85;177;196;GRUNG_DURANDUM;x;
1338;127;180;69;UNDI_GOR;x;
1339;169;183;197;KAZAD_TIDALI;x;
1340;1;186;70;TORGANBAR;x;
1341;43;189;198;URBAZ_AKRAK;x;
1342;85;192;71;UNDRIVAR_BAR_UNGOL;x;
1343;127;195;199;KAZAD_VIKTOR;x;
1344;169;198;72;YARAK_KRIMBO;x;
1345;1;201;200;KHAZID_BOKI;x;
1346;43;204;73;KARAK_KADAL;x;
1347;85;207;201;GRUNG_KADAL;x;
1348;127;210;74;KHAZID_KOGRIM;x;
1349;169;0;202;CRAGMERE;x;
1350;1;3;75;GREY_MOUNTAINS_1;x; #IMPASSABLE
1351;43;6;203;GREY_MOUNTAINS_2;x; #IMPASSABLE
1352;85;9;76;GREY_MOUNTAINS_3;x; #IMPASSABLE
1353;127;12;204;GREY_MOUNTAINS_4;x; #IMPASSABLE
1354;169;15;77;GREY_MOUNTAINS_5;x; #IMPASSABLE
1355;1;18;205;GREY_MOUNTAINS_6;x; #IMPASSABLE
1356;43;21;78;GREY_MOUNTAINS_7;x; #IMPASSABLE
1357;85;24;206;grey_mountains_8;x; #IMPASSABLE
1358;127;27;79;grey_mountains_9;x; #IMPASSABLE
1359;169;30;207;grey_mountains_10;x; #IMPASSABLE
1360;1;33;80;BLACK_MOUNTAINS_1;x; #IMPASSABLE
1361;43;36;208;BLACK_MOUNTAINS_2;x; #IMPASSABLE
1362;85;39;81;WORLDS_EDGE_MOUNTAINS_1;x; #IMPASSABLE
1363;127;42;209;WORLDS_EDGE_MOUNTAINS_2;x; #IMPASSABLE
1364;169;45;82;WORLDS_EDGE_MOUNTAINS_3;x; #IMPASSABLE
1365;1;48;210;WORLDS_EDGE_MOUNTAINS_4;x; #IMPASSABLE
1366;43;51;83;WORLDS_EDGE_MOUNTAINS_5;x; #IMPASSABLE
1367;85;54;211;WORLDS_EDGE_MOUNTAINS_6;x; #IMPASSABLE
1368;127;57;84;WORLDS_EDGE_MOUNTAINS_7;x; #IMPASSABLE
1369;169;60;212;WORLDS_EDGE_MOUNTAINS_8;x; #IMPASSABLE
1370;1;63;85;WORLDS_EDGE_MOUNTAINS_9;x; #IMPASSABLE
1371;43;66;213;WORLDS_EDGE_MOUNTAINS_10;x; #IMPASSABLE
1372;85;69;86;WORLDS_EDGE_MOUNTAINS_11;x; #IMPASSABLE
